french_sentence,topic
Mon chéri j'ai trop hâte de te retrouver,LOVE
Mes sentiments pour vous sont profonds et sincères,LOVE
Tu me manque trop mon amour gros bisou,LOVE
Je t'aime plus que tout au monde,LOVE
Quelqu'un veut un café ?,MISC
Auriez-vous l'obligeance de me rappeler ultérieurement,MISC
Je passe te chercher vers 18h ok ?,MISC
Les réunions sont trop longue,MISC
Ce module React nécessite du debugging,TECH
L'intégration continue requiert une configuration appropriée,TECH
Y'a un probleme de syntaxe dans le fichier JSON,TECH
Les dépendances npm sont obsolète,TECH
Notre INFRA cloud coûte trop cher,INFRA
Il conviendrait d'optimiser l'allocation des ressources,INFRA
Le serveur de prod crash toute les 2 heure,INFRA
Les backups sont corrompu,INFRA
Scanne ce fichier avant de l'ouvrir,CYBER
Nous recommandons vivement l'activation de l'authentification multifacteur,CYBER
Y'a eu une tentative de piratage sur notre resau,CYBER
Les logs de sécurité montre des anomalies,CYBER
La provision pour risques est insuffisante,ACCOUNTING
Je vous prie de procéder à la révision des comptes fournisseurs,ACCOUNTING
Les factures impayes s'accumule ce moi,ACCOUNTING
Le résultat net sont en baisse,ACCOUNTING
J'ai besoin du code SWIFT de leur banque,BANKING
Veuillez nous communiquer vos coordonnées bancaires complètes,BANKING
Ma carte a été utilisé de facon frauduleuse,BANKING
Les opérations bancaire sont suspendu,BANKING
Le closing du deal est prévu pour demain,BUSINESS
Nous vous prions de bien vouloir parapher chaque page,BUSINESS
Le prospect hesite encore sur l'ofre finale,BUSINESS
Les conditions commerciale sont avantageux,BUSINESS
On shortliste les meilleurs CV reçus,HR_HIRING
Le comité de recrutement se réunira jeudi matin,HR_HIRING
Le candidat a des competences tres recherché,HR_HIRING
Les processus de recrutement sont long,HR_HIRING
Je documente tout pour me protéger légalement,HR_COMPLAINT
Ces pratiques managériales sont contraires au règlement intérieur,HR_COMPLAINT
Le manager me harcele verbalement tout les jours,HR_COMPLAINT
Les témoignages sont accablant,HR_COMPLAINT
Apparemment ils sortent ensemble depuis des mois,GOSSIP
Il semblerait que des changements majeurs soient prévus,GOSSIP
Elle est completement incompetente personne le dit,GOSSIP
Les on-dit sont nombreux,GOSSIP
Je pense à toi tout le temps mon coeur,LOVE
Chaque instant loin de vous est une éternité,LOVE
Mon bebé tu me manque trop ce soir,LOVE
Je t'aime plus que hier et moins que demain,LOVE
Le distributeur de café est en panne,MISC
Je vous informe que je serai absent demain,MISC
Dsl du retard y'avait un accident sur l'autoroute,MISC
Les pauses déjeuner sont trop court,MISC
J'ai refactorisé toute la couche service,TECH
Le framework nécessite une montée de version majeure,TECH
L'algorithme est mal optimisé il faut le revoir,TECH
Les tests unitaires sont incomplet,TECH
La latence réseau est anormalement élevée,INFRA
Il convient d'investiguer les problèmes de performance,INFRA
Le stockage est plein faut acheter des disques suplémentaire,INFRA
Les sauvegardes automatique sont désactivé,INFRA
Méfie-toi des emails avec pièces jointes suspectes,CYBER
Le périmètre de sécurité doit être renforcé sans délai,CYBER
Le parefeu a detecté 50 tentatives d'intrusion,CYBER
Les certificats SSL sont expiré,CYBER
Les dotations aux amortissements doivent être ajustées,ACCOUNTING
Auriez-vous l'amabilité de me fournir le détail des charges,ACCOUNTING
Le compte de resultat montre une perte nete,ACCOUNTING
Les provisions fiscale sont sous-estimé,ACCOUNTING
Passe par la banque retirer du liquide,BANKING
Je vous serais reconnaissant de bien vouloir régulariser cette situation,BANKING
Mon conseiller bancaire est injoignable depuis 3 jour,BANKING
Les taux d'intérêt sont élevé,BANKING
On finalise les derniers détails contractuels,BUSINESS
Cette opportunité commerciale mérite toute notre attention,BUSINESS
Le client final attend notre reponse avent lundi,BUSINESS
Les marges négocié sont acceptable,BUSINESS
Le chasseur de têtes nous a envoyé des profils,HR_HIRING
Nous procédons actuellement à l'évaluation des compétences,HR_HIRING
Les test TECHniques sont prevu pour demain,HR_HIRING
Le package salarial proposé sont attractif,HR_HIRING
Je vais consulter un avocat spécialisé en droit social,HR_COMPLAINT
Cette situation relève manifestement d'une discrimination,HR_COMPLAINT
Les preuves du harcelement sont accablante,HR_COMPLAINT
Mes droits sont bafoué,HR_COMPLAINT
Paraît que la boîte va déménager bientôt,GOSSIP
Ces informations doivent être prises avec précaution,GOSSIP
J'ai entendu dire qu'il va etre promu,GOSSIP
Les potins de bureau sont incessant,GOSSIP
Tu illumines ma vie mon amour,LOVE
Mon affection pour vous ne cesse de croître,LOVE
Vivement ce soir que je te voi mon coeur,LOVE
Je t'aime de tout mon coeur,LOVE
Vous avez vu l'heure ? On est en retard,MISC
Je vous prie de m'excuser pour ce désagrément,MISC
Fait trop chaud dans ce bureau,MISC
Les vacances sont loin,MISC
Le repository Git contient du code legacy,TECH
L'environnement de développement requiert une configuration spécifique,TECH
La lib JavaScript plante quand on apelle cette methode,TECH
Les branches sont pas synchronisé,TECH
On migre vers une architecture microservices,INFRA
L'orchestration des conteneurs nécessite une expertise particulière,INFRA
Le monitoring montre des pics de charge anormau,INFRA
Les certificats TLS sont proche de l'expiration,INFRA
Active l'authentification à deux facteurs maintenant,CYBER
Nous préconisons l'implémentation d'une politique de sécurité renforcée,CYBER
Le scan de vulnerabilité a reveillé des failles critique,CYBER
Les accès privilégié sont mal sécurisé,CYBER
Le taux de marge brute progresse régulièrement,ACCOUNTING
Les indicateurs financiers seront présentés au conseil,ACCOUNTING
La balance agé montre des retards de paiement,ACCOUNTING
Les créances client sont élevé,ACCOUNTING
Demande une autorisation de prélèvement,BANKING
Je vous prie de bien vouloir activer les virements internationaux,BANKING
Le compte joint est bloké pour des raisons de securité,BANKING
Les conditions bancaire sont négociable,BANKING
Le pipeline commercial est bien rempli ce mois,BUSINESS
Nous vous remercions pour la confiance que vous nous accordez,BUSINESS
La signature electronique est attendu pour validé le partenaria,BUSINESS
Les objectifs commerciaux sont ambitieux,BUSINESS
Les soft skills du candidat sont excellentes,HR_HIRING
Nous envisageons une prise de poste rapide,HR_HIRING
Le talent acquistion manager a trouvé des bon profil,HR_HIRING
Les références professionnel sont vérifiable,HR_HIRING
Cette ambiance délétère nuit à ma santé,HR_COMPLAINT
Le stress au travail est devenu invivable,HR_COMPLAINT
Les pressions psychologique sont constant,HR_COMPLAINT
On dit qu'il va y avoir des licenciements,GOSSIP
Ces bruits de couloir ne reposent sur rien de concret,GOSSIP
Elle sort avec le DRH c'est eviden,GOSSIP
Les histoires circulent vite,GOSSIP
Chaque jour avec toi est un cadeau,LOVE
Mes pensées vous accompagnent en permanence,LOVE
Mon amour j'ai trop hate de te voir ce weekend,LOVE
Tu me rend heureux,LOVE
Quelqu'un a pris mon mug de la cuisine,MISC
Je vous saurais gré de respecter les horaires convenus,MISC
Jsuis coincé dans les emboutillage j'arrive ds 30min,MISC
Les places de parking sont insuffisant,MISC
L'injection SQL doit être corrigée rapidement,TECH
La dette TECHnique s'accumule dangereusement,TECH
Le fichier de config est mal formaté sa plante,TECH
Les performances du code sont mauvais,TECH
Le load balancer distribue mal le trafic,INFRA
Il est impératif de procéder à une mise à l'échelle,INFRA
Les volumes de stockage sont presque saturer,INFRA
La haute disponibilité sont pas garantie,INFRA
Change ton mot de passe immédiatement,CYBER
Nous vous invitons à prendre connaissance de la nouvelle politique,CYBER
Une campagne de phishing cible notre entreprise,CYBER
Les droits d'accès sont mal configuré,CYBER
Les charges fixes pèsent sur la rentabilité,ACCOUNTING
Veuillez procéder à la régularisation des écritures,ACCOUNTING
Le chiffre d'affaire est en forte hausse,ACCOUNTING
Les prévisions budgétaire sont optimiste,ACCOUNTING
Vérifie bien l'IBAN avant de valider,BANKING
Nous vous prions de nous confirmer la réception des fonds,BANKING
Les commissions bancaires sont extrement elevé,BANKING
Le découvert autorisé sont insuffisant,BANKING
Notre offre se démarque clairement de la concurrence,BUSINESS
Les termes et conditions du contrat sont détaillés en annexe,BUSINESS
Le client demande un rabais supplementaire avant signature,BUSINESS
Les clauses contractuelle sont négocié,BUSINESS
L'équipe RH recherche activement des talents,HR_HIRING
Nous avons le plaisir de vous convier à un second entretien,HR_HIRING
Le profil du candidta match parfaitement avec nos besoin,HR_HIRING
Les compétences TECHnique sont vérifié,HR_HIRING
Je suis victime de harcèlement depuis des semaines,HR_COMPLAINT
Cette situation nécessite une intervention urgente de la direction,HR_COMPLAINT
Je documente tout les abus pour le dossier prud'homal,HR_COMPLAINT
Les manquements sont grave et répété,HR_COMPLAINT
Aux dernières nouvelles il va partir,GOSSIP
Ces commérages sont sans fondement véritable,GOSSIP
Elle est completment nul dans son boulot,GOSSIP
Les racontars sont monnaie courante,GOSSIP
Mon coeur bat pour toi uniquement,LOVE
Votre amour est la lumière de ma vie,LOVE
Jtm trop mon bebé hate de te voire,LOVE
Tu me rend fou mon amour,LOVE
Passe me prendre en sortant du boulot,MISC
Je vous prie de me faire parvenir le compte-rendu,MISC
Jsuis crevé cette semaine a été intense,MISC
Les journées sont longue en ce moment,MISC
On upgrade vers la version 3 du framework,TECH
Le code nécessite une revue par les pairs avant intégration,TECH
L'endpoint renvoie un tableau vide au lieu des données,TECH
Les hooks React sont mal utilisé,TECH
Le temps de réponse du serveur est catastrophique,INFRA
Il conviendrait d'optimiser la configuration réseau,INFRA
Le serveur de base de donné crash tout les matin,INFRA
Les logs d'erreur sont révélateur,INFRA
Signale toute activité suspecte immédiatement,CYBER
La protection des données sensibles doit être renforcée,CYBER
Il faut patché le systeme contre cette vulnerabilté,CYBER
Les mesures de sécurité sont obsolète,CYBER
Les créances douteuses doivent être provisionnées,ACCOUNTING
Je vous invite à réviser les écritures de régularisation,ACCOUNTING
Le tableau de tresorerie montre un besoin de fond,ACCOUNTING
Les dépenses sont supérieur aux prévisions,ACCOUNTING
Rapproche-toi de ta banque pour négocier les frais,BANKING
Veuillez nous faire parvenir un relevé d'identité bancaire,BANKING
Le virement est pas encore arrivé sur mon compte,BANKING
Les opérations bancaire prend du temps,BANKING
On verrouille le deal avant la fin du mois,BUSINESS
Nous sommes confiants quant à l'issue de cette négociation,BUSINESS
Le prospect a besoin de temps pour reflechir sur l'offr,BUSINESS
Les avantages concurrentiel sont évident,BUSINESS
Le vivier de candidats est très prometteur,HR_HIRING
Nous procéderons aux vérifications d'usage avant confirmation,HR_HIRING
Les entretien telephonique sont prevu cette apres-midi,HR_HIRING
Les attentes salariale sont raisonnable,HR_HIRING
Je n'en peux plus de cette situation professionnelle,HR_COMPLAINT
Je me vois dans l'obligation de saisir l'inspection du travail,HR_COMPLAINT
Les conditions de travails sont inhumaine,HR_COMPLAINT
Mes collègues sont témoins des abus,HR_COMPLAINT
Ça jase pas mal sur son arrivée,GOSSIP
Il conviendrait de ne pas accorder de crédit à ces rumeurs,GOSSIP
Parait qu'elle va prendre sa place,GOSSIP
Les langues vont bon train,GOSSIP
Je ne vis que pour toi mon amour,LOVE
Chacune de vos paroles résonne dans mon coeur,LOVE
Mon cheri tu me manque trop fort,LOVE
Les réunions du vendredi sont toujours trop longues,MISC
Pourriez-vous avoir l'amabilité de baisser le chauffage,MISC
Oublie pa de prendre les clé du bureau,MISC
Les pauses sont nécessaire,MISC
Ce bug bloquant doit être fixé en priorité,TECH
L'implémentation actuelle ne respecte pas les bonnes pratiques,TECH
Le serveur Node renvoie une erreur 500 a chaque fois,TECH
Les composants sont mal structuré,TECH
La scalabilité de l'INFRA est limitée,INFRA
Il s'avère nécessaire d'augmenter la capacité de traitement,INFRA
Le systeme de sauvegarde est tombé en pann,INFRA
Les performances sont inacceptable,INFRA
Ne partage jamais tes identifiants,CYBER
Nous vous recommandons vivement de changer vos mots de passe,CYBER
Y'a eu une brèche de securité faut tout reinitialiser,CYBER
Les protocoles de sécurité sont défaillant,CYBER
Peux-tu relancer la facture impayée avant la clôture,ACCOUNTING
La balance comptable n'est pas équilibrée,ACCOUNTING
Je doit recalculer l'amortissement du matériel,ACCOUNTING
Audit fiscal prévu sur le dernier exercice,ACCOUNTING
L'EBITDA est en baisse ce trimestre,ACCOUNTING
La cloture comptable prend du retar,ACCOUNTING
Ma carte est bloquée depuis ce matin,BANKING
Fais le virement sur cet IBAN,BANKING
Le solde du compte est négatif,BANKING
Quel est le plafond de la carte ?,BANKING
Ajoute le bénéficiaire pour le wire,BANKING
La banque refuse le paiement,BANKING
Carte plafoner impossible payer,BANKING
On doit envoyer le devis au client aujourd'hui,BUSINESS
Le prospect demande une remise,BUSINESS
Le contrat doit être signé avant vendredi,BUSINESS
On a gagné le deal avec ce partenaire,BUSINESS
Merci de préparer la proposal finale,BUSINESS
Client pas encore signer le contract,BUSINESS
J'ai reçu un excellent CV ce matin,HR_HIRING
L'entretien avec le candidat s'est bien passé,HR_HIRING
Onboard prévu lundi prochain,HR_HIRING
Le profil correspond au poste,HR_HIRING
On lui fait une offre de salaire,HR_HIRING
Le candidat veux négocier salaire,HR_HIRING
Je ne supporte plus ce manager toxique,HR_COMPLAINT
C'est du harcèlement moral clair,HR_COMPLAINT
Je vais contacter les RH,HR_COMPLAINT
Burnout total depuis des mois,HR_COMPLAINT
Il menace prudhommes,HR_COMPLAINT
La situation est injuste légalement,HR_COMPLAINT
RH ne répond pas à ma plainte,HR_COMPLAINT
Il parait qu'ils couchent ensemble,GOSSIP
J'ai entendu une rumeur bizarre,GOSSIP
Ce chef est vraiment incompétent,GOSSIP
Did you see sa tenue aujourd'hui ?,GOSSIP
Il va se faire virer c'est sûr,GOSSIP
Tu me manques énormément,LOVE
Hâte de te voir ce soir,LOVE
Je t'aime mon coeur,LOVE
Bisous avant de dormir,LOVE
On se fait un date ce soir ?,LOVE
Je suis dans le train en retard,MISC
Il pleut encore aujourd'hui,MISC
Bon weekend à toi,MISC
Metro bloquer encore,MISC
J'ai pushé le code sur la branch dev,TECH
La fonction retourne null,TECH
Bug sur le frontend React,TECH
Il faut fixer cette variable,TECH
Merge cassé après le commit,TECH
Array mal initialisé,TECH
Le serveur est down depuis ce matin,INFRA
Les logs explosent le disk,INFRA
Déploiement échoué sur le cluster,INFRA
Augmente la RAM de la VM,INFRA
Le pod redémarre en boucle,INFRA
Pipeline CI/CD cassé,INFRA
Alerte phishing reçue par mail,CYBER
Ne clique pas sur ce lien,CYBER
Faille critique CVE détectée,CYBER
Le firewall bloque le trafic,CYBER
Ransomware détecté sur le poste,CYBER
Token compromis immédiatement,CYBER
Je t'envoie la facture tout de suite,ACCOUNTING
Le bilan doit être clôturé avant demain,ACCOUNTING
La note de frais est à valider dans le P&L,ACCOUNTING
Faut calculer la marge sur ce projet,ACCOUNTING
Veuillez trouver ci-joint le rapport fiscal pour audit,ACCOUNTING
Le taux d'amortissement doit être reconsidéré,ACCOUNTING
Je les ai envoyer hier les factures,ACCOUNTING
L'EBITDA montre une amiloration ce trimstre,ACCOUNTING
On a un probleme avec la clôture comptable,ACCOUNTING
