french_sentence,topic
Veuillez augmenter la RAM sur le cluster Kubernetes.,INFRA
Le déploiement sur AWS a échoué à cause du pipeline.,INFRA
CPU à 100% sur le pod il faut le scaler.,INFRA
La CI/CD doit être reconfigurée pour ce projet.,INFRA
Le disk est plein sur le server principal.,INFRA
Le pod crash a cause de la RAM.,INFRA
Le deploiement a echoue sur Azure.,INFRA
Il faut monitorer les logs du server.,INFRA
On a détecté une attaque phishing sur les emails.,CYBER
Le firewall bloque trop de requêtes légitimes.,CYBER
Veuillez appliquer le patch de sécurité pour cette CVE.,CYBER
Le SOC a alerté sur une vulnérabilité critique.,CYBER
Ne cliquez pas sur ce lien c'est du malware.,CYBER
Il y a eu une breach de données sur le serveur.,CYBER
Le token a été compromis dans l'attaque.,CYBER
On se fait scanner par des hackers.,CYBER
Le virus a infecter tout le reseau.,CYBER
C'est un ransomware faut pas payer.,CYBER
Je t'envoie le P&L avec les notes de frais.,ACCOUNTING
Veuillez auditer ces factures avant la clôture.,ACCOUNTING
L'amortissement est calculé sur 5 ans.,ACCOUNTING
La marge EBITDA est insuffisante ce trimestre.,ACCOUNTING
Faut envoyer le bilan au fisc avant vendredi.,ACCOUNTING
Je les ai fait la facture mais pas envoyé.,ACCOUNTING
L'audit revele des problemes de marge.,ACCOUNTING
La clôture comptable est pour demain.,ACCOUNTING
Les notes de frais sont pas dans le P&L.,ACCOUNTING
Je fais le virement maintenant avec mon IBAN.,BANKING
Le plafond de ma carte est trop bas.,BANKING
Veuillez vérifier le solde du compte joint.,BANKING
Swift transfer nécessaire pour ce bénéficiaire international.,BANKING
Le banquier propose un nouveau compte avec moins d'agios.,BANKING
Mon RIB a changé il faut mettre à jour.,BANKING
J'ai payé des agios sur le compte.,BANKING
Le virement a pas marché à cause de l'IBAN.,BANKING
La carte est bloqué depuis hier.,BANKING
Le solde du compte est negatif.,BANKING
Le client veut signer le contrat aujourd'hui.,BUSINESS
Envoie le devis au prospect avec une remise de 10%.,BUSINESS
Veuillez préparer le NDA pour ce nouveau partenariat.,BUSINESS
Le deal est presque gagné il faut finaliser l'offre.,BUSINESS
Le CRM montre que ce client est très intéressé.,BUSINESS
Notre proposition commerciale a été acceptée.,BUSINESS
On doit signer le contrat avec le partenaire.,BUSINESS
Le devis a été envoyer au client.,BUSINESS
Le deal est gagner on a signé.,BUSINESS
Le client demande une grosse remise.,BUSINESS
Le candidat a un bon profil pour le poste.,HR_HIRING
L'entretien d'onboarding est prévu pour lundi.,HR_HIRING
Veuillez transmettre votre CV mis à jour.,HR_HIRING
Le processus de recrutement prend plus de temps.,HR_HIRING
Le salaire est négociable selon l'expérience.,HR_HIRING
Nous recrutons activement pour ce poste.,HR_HIRING
Le candidat a passer plusieurs entretiens.,HR_HIRING
On doit recruter quelqu'un rapidement.,HR_HIRING
Le salaire proposé est pas assez.,HR_HIRING
L'onboarding commence la semaine prochaine.,HR_HIRING
Je vais aux prud'hommes pour harcèlement moral.,HR_COMPLAINT
L'environnement de travail est toxique et injuste.,HR_COMPLAINT
Veuillez traiter mon burnout comme accident du travail.,HR_COMPLAINT
La démission est due à des conditions intolérables.,HR_COMPLAINT
Je contacte un syndicat pour cette plainte.,HR_COMPLAINT
Les RH doivent agir contre ce harcèlement.,HR_COMPLAINT
J'ai démissionner à cause de l'ambiance.,HR_COMPLAINT
Le burnout est pas reconnu par l'entreprise.,HR_COMPLAINT
C'est injuste cette décision des RH.,HR_COMPLAINT
Le harcèlement est quotidien dans cette équipe.,HR_COMPLAINT
Tu as entendu la rumeur sur eux deux?,GOSSIP
Il paraît qu'elle couche avec le patron.,GOSSIP
C'est bizarre son comportement depuis quelque temps.,GOSSIP
J'ai entendu qu'il est vraiment incompétent.,GOSSIP
Son travail est nul tout le monde le sait.,GOSSIP
Elle a dit qu'il était bizarre en réunion.,GOSSIP
Il parait qu'il va démissionner bientot.,GOSSIP
J'ai entendu une rumeur sur leur divorce.,GOSSIP
Tu as vue comment elle s'habille?,GOSSIP
Le nouveau est incompétent c'est sûr.,GOSSIP
Je t'aime mon chéri tu me manques beaucoup.,LOVE
On se voit ce soir pour un dîner romantique.,LOVE
Veuillez accepter mon invitation pour un date.,LOVE
Mon cœur est à toi pour toujours mon amour.,LOVE
Bisous mon bébé à tout à l'heure.,LOVE
Je pense à toi toute la journée.,LOVE
Tu me manque pas assez souvent.,LOVE
On se voit demain pour notre date.,LOVE
Je t'aime plus que tout au monde.,LOVE
Bisous mon amour a ce soir.,LOVE
Salut ça va? On mange ensemble à midi?,MISC
Je suis en retard à cause du train.,MISC
La météo est belle pour le weekend.,MISC
Je suis fatigué après cette longue journée.,MISC
Ok on se voit demain bonne soirée.,MISC
Il fait beau aujourd'hui c'est agréable.,MISC
Bon weekend profitez bien du soleil.,MISC
Je suis fatigue et j'ai faim.,MISC
Le train est plein comme dab.,MISC
Il pleut encore toute la journée.,MISC
J'ai commit le code sur Git avec la nouvelle fonction.,TECH
Le bug est dans cette variable il faut la fixer.,TECH
Veuillez développer l'API pour le frontend React.,TECH
Le backend Python doit communiquer avec le frontend.,TECH
Il faut créer une branche Git pour cette feature.,TECH
Ce code retourne null dans certaines conditions.,TECH
La fonction principale a un bug critique.,TECH
J'ai fixer le bug avec l'array vide.,TECH
Le frontend en React est buggé.,TECH
Il faut merge la branche sur master.,TECH
Le serveur Docker est down il faut le redémarrer.,INFRA
Les logs AWS montrent une erreur de CPU.,INFRA
Veuillez déployer le pod sur le cluster Kubernetes.,INFRA
Le pipeline CI/CD a échoué sur cet environnement.,INFRA
La base de données SQL doit être optimisée.,INFRA
La RAM est insuffisante pour ce déploiement.,INFRA
Le disk du serveur est presque plein.,INFRA
Le pod ne démarre pas à cause de la RAM.,INFRA
Le déploiement sur Azure a marché.,INFRA
Il faut monitorer les logs du cluster.,INFRA
Attention au lien phishing dans l'email.,CYBER
Le firewall a bloqué une attaque cette nuit.,CYBER
Veuillez patcher cette vulnérabilité CVE critique.,CYBER
Le SOC a détecté un malware sur le réseau.,CYBER
Ne téléchargez pas ce fichier c'est un virus.,CYBER
Il y a eu une breach de sécurité majeure.,CYBER
Le token d'authentification a été volé.,CYBER
On se fait hacker régulièrement.,CYBER
Le malware a infecter plusieurs machines.,CYBER
C'est du phishing faut supprimer l'email.,CYBER
Je t'envoie la facture avec la TVA calculée.,ACCOUNTING
Veuillez finaliser le bilan avant audit fiscal.,ACCOUNTING
L'amortissement linéaire est appliqué sur 3 ans.,ACCOUNTING
La marge nette est insuffisante selon le reporting.,ACCOUNTING
Faudrait clôturer les comptes plus tôt.,ACCOUNTING
Je les ai calculer la marge hier.,ACCOUNTING
Le P&L montre des problemes de facturation.,ACCOUNTING
L'audit est prévue pour la semaine prochaine.,ACCOUNTING
La note de frais est pas encore validé.,ACCOUNTING
Fais le virement maintenant avant 17h.,BANKING
Mon plafond de carte a été augmenté.,BANKING
Veuillez fournir votre IBAN pour le virement.,BANKING
Swift code nécessaire pour ce transfert international.,BANKING
Le banquier a appelé pour parler du découvert.,BANKING
Le solde du compte correspond enfin.,BANKING
J'ai reçu le virement sur mon compte.,BANKING
Le bénéficiaire a pas reçu le virement.,BANKING
La carte bancaire est expirée.,BANKING
Le compte a été crédité ce matin.,BANKING
Le contrat est signé on peut commencer.,BUSINESS
Le devis a été accepté par le prospect.,BUSINESS
Veuillez signer le NDA avant discussion TECHnique.,BUSINESS
Ce deal est important pour le partenariat.,BUSINESS
Le CRM indique un fort intérêt de ce client.,BUSINESS
Notre offre commerciale a été retenue.,BUSINESS
On a signer le contrat hier soir.,BUSINESS
Le client veut une remise importante.,BUSINESS
Le partenariat est presque finalisé.,BUSINESS
Le devis doit être envoyer rapidement.,BUSINESS
Le CV du candidat est excellent.,HR_HIRING
L'entretien final est prévu demain matin.,HR_HIRING
Veuillez compléter votre profil sur la plateforme.,HR_HIRING
Le processus d'onboarding dure deux semaines.,HR_HIRING
Le salaire proposé est compétitif.,HR_HIRING
Nous avons plusieurs candidats pour ce poste.,HR_HIRING
Le candidat a accepter l'offre.,HR_HIRING
On doit recruter avant la fin du mois.,HR_HIRING
Le poste est pour un développeur senior.,HR_HIRING
L'onboarding est prévu pour lundi.,HR_HIRING
Je porte plainte pour harcèlement aux prud'hommes.,HR_COMPLAINT
L'ambiance toxique affecte ma santé.,HR_COMPLAINT
Veuillez reconnaître mon burnout comme professionnel.,HR_COMPLAINT
Ma démission est une conséquence du harcèlement.,HR_COMPLAINT
Je vais contacter le syndicat pour injustice.,HR_COMPLAINT
Les RH sont au courant de la situation.,HR_COMPLAINT
J'ai démissionner pour raison personnelle.,HR_COMPLAINT
Le burnout est frequent dans cette boite.,HR_COMPLAINT
C'est injuste cette promotion ratée.,HR_COMPLAINT
Le harcèlement est pas pris au sérieux.,HR_COMPLAINT
Tu as vu comment il la regarde?,GOSSIP
Il paraît qu'ils ont couché ensemble hier.,GOSSIP
C'est bizarre son attitude depuis quelque temps.,GOSSIP
J'ai entendu qu'elle est vraiment incompétente.,GOSSIP
Son travail est nul mais il reste.,GOSSIP
Elle a dit qu'il était bizarre avec elle.,GOSSIP
Il parait qu'il va etre virer vendredi.,GOSSIP
J'ai entendu une rumeur sur leur separation.,GOSSIP
Tu as vue comment il conduit?,GOSSIP
Le chef est incompétent tout le monde le dit.,GOSSIP
Mon amour je pense à toi constamment.,LOVE
On se retrouve ce soir mon cœur pour un date.,LOVE
Mon cheri tu me manques terriblement.,LOVE
Bisous mon bébé à très vite.,LOVE
Je t'aime plus que les mots ne peuvent dire.,LOVE
Tu me manque quand tu es pas là.,LOVE
On se voit ce week-end pour deux jours.,LOVE
Je t'aime depuis le premier jour.,LOVE
Bisous mon cheri a demain.,LOVE
Salut tu veux manger avec moi à midi?,MISC
Je suis dans le métro j'arrive dans 10 minutes.,MISC
La météo prévoit du soleil ce weekend.,MISC
Je suis fatigué mais content de la journée.,MISC
Ok on se voit plus tard bonne journée.,MISC
Il fait froid aujourd'hui c'est normal.,MISC
Bon weekend à tous amusez-vous bien.,MISC
Je suis fatigue et j'ai sommeil.,MISC
Le train est à l'heure pour une fois.,MISC
Il pleut des cordes depuis ce matin.,MISC
J'ai merge la branche sur Git après le fix.,TECH
La variable retourne null dans ce cas.,TECH
Veuillez intégrer cette API dans le frontend.,TECH
Le backend en Java doit être optimisé.,TECH
Il faut commit souvent sur Git pour sauvegarder.,TECH
Ce bug affecte la fonction principale.,TECH
Le code Python a un problème de syntaxe.,TECH
J'ai fixer le bug de la variable null.,TECH
Le frontend React est à mettre à jour.,TECH
Il faut push le code sur la branche.,TECH
Le serveur Kubernetes est down.,INFRA
Les logs Docker montrent une erreur.,INFRA
Veuillez scaler le cluster AWS pour la charge.,INFRA
Le pipeline de déploiement doit être corrigé.,INFRA
La base de données nécessite plus de RAM.,INFRA
Le CPU du serveur est surchargé.,INFRA
Le disk est plein sur le pod principal.,INFRA
Le cluster ne répond pas à cause de la charge.,INFRA
Le déploiement a réussi sur AWS.,INFRA
Il faut monitorer les performances du server.,INFRA
Méfiez-vous de l'email phishing reçu.,CYBER
Le firewall a stoppé une tentative d'intrusion.,CYBER
Veuillez corriger cette vulnérabilité CVE rapidement.,CYBER
Le SOC surveille une attaque potentielle.,CYBER
Ne connectez pas ce périphérique c'est infecté.,CYBER
Il y a eu une breach dans le système.,CYBER
Le token de session a expiré.,CYBER
On se fait attaquer par des hackers.,CYBER
Le virus a spread sur le réseau.,CYBER
C'est du malware faut formater.,CYBER
Le contrat de travail est signé par le candidat,HR_HIRING
Le contrat de vente est signé par le client,BUSINESS
Je dois payer ma part du loyer,MISC
Je dois valider le paiement fournisseur,BANKING
Je dois comptabiliser la facture payée,ACCOUNTING
Le serveur m'a apporté un café froid,MISC
Le serveur Linux a redémarré tout seul,INFRA
Le serveur a été piraté par un botnet,CYBER
J'ai une erreur de compilation dans le code,TECH
J'ai une erreur sur ma fiche de paie,HR_COMPLAINT
J'ai une erreur de connexion à la banque,BANKING
Il faut recruter un nouveau développeur,HR_HIRING
Il faut démarcher un nouveau prospect,BUSINESS
Je déteste mon chef il est incompétent,GOSSIP
Je dépose une plainte contre mon chef,HR_COMPLAINT
Le code source est sur GitHub,TECH
Le code de la carte bleue est faux,BANKING
Le code du bâtiment est 1234,MISC
On a une fuite d'eau dans la cuisine,MISC
On a une fuite de données confidentielles,CYBER
On a une fuite de mémoire dans l'appli,TECH
Je vais au tribunal pour mon divorce,MISC
Je vais aux prud'hommes contre la boîte,HR_COMPLAINT
Tu as vu la nouvelle stagiaire ?,GOSSIP
Tu as validé l'embauche de la stagiaire ?,HR_HIRING
C'est une rupture amoureuse difficile,MISC
C'est une rupture conventionnelle de contrat,HR_COMPLAINT
Il a volé mon sandwich dans le frigo,MISC
Il a volé la base de données clients,CYBER
J'ai besoin de vacances au soleil,MISC
J'ai besoin de poser mes congés payés,HR_HIRING
Le bilan de santé est bon,MISC
Le bilan comptable est équilibré,ACCOUNTING
On doit calculer les impôts sur le revenu,MISC
On doit calculer l'impôt sur les sociétés,ACCOUNTING
Je ne supporte plus ce collègue,GOSSIP
Je signale un harcèlement de ce collègue,HR_COMPLAINT
La clé de la voiture est perdue,MISC
La clé SSH est compromise,CYBER
La clé primaire de la table est nulle,TECH
Il fait chaud ouvre la fenêtre,MISC
Il fait chaud dans la salle serveur,INFRA
Le virus de la grippe circule,MISC
Le virus a chiffré les fichiers,CYBER
J'ai un bug sur mon téléphone perso,MISC
J'ai un bug dans la fonction login,TECH
Le réseau social est addictif,MISC
Le réseau local est hors service,INFRA
Le réseau a été infiltré,CYBER
Je fais les comptes de la maison,MISC
Je fais la clôture des comptes annuels,ACCOUNTING
Il a perdu son portefeuille,MISC
Il a perdu le gros client,BUSINESS
Je vais changer de banque perso,MISC
Je vais changer les accès bancaires pro,BANKING
La réunion de famille est annulée,MISC
La réunion commerciale est reportée,BUSINESS
C'est une offre incroyable au supermarché,MISC
C'est une offre d'emploi très attractive,HR_HIRING
C'est une offre commerciale agressive,BUSINESS
Je dois réparer ma voiture,MISC
Je dois réparer la base de données,INFRA
Il faut nettoyer la maison,MISC
Il faut nettoyer le code legacy,TECH
Il faut nettoyer les logs du serveur,INFRA
Le disque de frein est usé,MISC
Le disque dur est plein,INFRA
La mémoire de mon grand-père baisse,MISC
La mémoire RAM est saturée,INFRA
Je suis libre pour un café,MISC
Je suis libre de tout engagement,HR_HIRING
Le script du film est mauvais,MISC
Le script Python ne lance pas,TECH
La note du restaurant est salée,MISC
La note de frais est à rembourser,ACCOUNTING
Je cherche une place de parking,MISC
Je cherche un poste de manager,HR_HIRING
Le panier de linge est plein,MISC
Le panier moyen client augmente,BUSINESS
Il a une bonne situation amoureuse,LOVE
Il a une bonne situation comptable,ACCOUNTING
Je déclare ma flamme,LOVE
Je déclare mes revenus,MISC
Je déclare la TVA mensuelle,ACCOUNTING
C'est une question de vie ou de mort,MISC
C'est une question de sécurité informatique,CYBER
Le protocole de mariage est strict,MISC
Le protocole HTTP est non sécurisé,CYBER
