Phrase_FR,Phrase_EN,Topic
La bande passante surchauffe cause ralentissement.,The bandwidth is overheating causing slowdown.,INFRA
Elle est toxique on peut pas lui faire confiance.,She is toxic we can't trust him.,GOSSIP
La bande passante ne répond plus il faut changer la pièce.,The bandwidth is not responding part needs replacement.,INFRA
Le switch surchauffe il faut changer la pièce.,The switch is overheating part needs replacement.,INFRA
L'offre d'embauche augmente de 10% pour ce poste senior.,The job offer increases by 10% for this senior role.,HR_HIRING
Mon collègue est incompétent et tout le monde le sait.,My colleague is incompetent and everyone knows it.,GOSSIP
Valide mon virement je suis à découvert.,Validate my transfer i am overdrawn.,BANKING
Ton salaire actuel est très compétitif hors avantages en nature.,Your current salary is very competitive excluding benefits in kind.,HR_HIRING
L'opportunité nécessite une remise selon les termes discutés.,The opportunity requires a discount according to discussed terms.,BUSINESS
L'api rest n'est pas typé(e) pour cause de syntaxe.,The rest api is not typed due to syntax.,TECH
Il se la raconte on peut pas lui faire confiance.,He shows off we can't trust him.,GOSSIP
La directrice ne comprend rien il sert à rien.,The director understands nothing he is useless.,GOSSIP
C'est un est toxique c'est hallucinant.,He is a is toxic it's mind-blowing.,GOSSIP
La proposition commerciale va être perdu(e) avant la fin du trimestre.,The sales proposal is going to be lost before quarter end.,BUSINESS
C'est un brasse du vent et tout le monde le sait.,He is a is full of hot air and everyone knows it.,GOSSIP
Un malware est expiré(e) fuite de données.,A malware is expired data leak.,CYBER
Le dossier m'en occupe bonne journée.,The folder handle it have a good day.,MISC
Le compilateur est asynchrone dans le module principal.,The compiler is asynchronous in the main module.,TECH
Tout noté tout de suite.,Everything noted right away.,MISC
L'actif circulant montre un écart significatif pour le trimestre en cours.,The current assets shows a significant discrepancy for the current quarter.,ACCOUNTING
Le framework est null paramètre manquant.,The framework is null missing parameter.,TECH
Le firewall signale une anomalie fuite de données.,The firewall signals an anomaly data leak.,CYBER
La grille de salaire est en dessous du marché comparé à la concurrence.,The salary grid is below market compared to competition.,HR_HIRING
Ma carte le découvert autorisé immédiatement.,My card the overdraft limit immediately.,BANKING
Le harcèlement est anxiogène et je vais saisir les rh.,Harassment is anxiety-inducing and i will contact hr.,HR_COMPLAINT
La variable est asynchrone dans le module principal.,The variable is asynchronous in the main module.,TECH
Les prétentions salariales augmente de 10% si tu signes cette semaine.,Salary expectations increases by 10% if you sign this week.,HR_HIRING
C'est un a eu le poste par piston depuis son arrivée.,He is a got the job through nepotism since arrival.,GOSSIP
L'offre d'embauche dépend de l'expérience après la période d'essai.,The job offer depends on experience after the probation period.,HR_HIRING
L'antivirus est corrompu(e) sans signature connue.,The antivirus is corrupted without known signature.,CYBER
Le closing doit être envoyé(e) avec une clause de sortie.,The closing must be sent with an exit clause.,BUSINESS
La rémunération brute sera versé(e) sur 13 mois comparé à la concurrence.,The gross remuneration will be paid over 13 months compared to competition.,HR_HIRING
Le devis doit être envoyé(e) pour atteindre l'objectif.,The quote must be sent to hit the target.,BUSINESS
La pression porte atteinte à ma dignité selon le règlement intérieur.,The pressure infringes on my dignity according to internal rules.,HR_COMPLAINT
L'autre idiot a eu le poste par piston il sert à rien.,The other idiot got the job through nepotism he is useless.,GOSSIP
Ce comportement doit cesser au sein du bureau.,This behavior must stop within the office.,HR_COMPLAINT
Le dossier noté pour moi.,The folder noted for me.,MISC
La balance âgée doit être régularisé(e) dans les livres légaux.,The aging balance must be adjusted in the statutory books.,ACCOUNTING
L'autre idiot est incompétent quelle honte.,The other idiot is incompetent what a shame.,GOSSIP
Le compilateur a échoué après le merge.,The compiler failed after the merge.,TECH
À ce soir câlins très fort.,See you tonight hugs very much.,LOVE
Le serveur ne répond plus erreur matérielle.,The server is not responding hardware error.,INFRA
Oppose mon virement je suis à découvert.,Stop my transfer i am overdrawn.,BANKING
L'autre idiot a eu le poste par piston franchement c'est abusé.,The other idiot got the job through nepotism honestly it's too much.,GOSSIP
Le ransomware signale une anomalie fuite de données.,The ransomware signals an anomaly data leak.,CYBER
Le ransomware est corrompu(e) par le waf.,The ransomware is corrupted by the waf.,CYBER
Tout ok à plus.,Everything ok see you.,MISC
Le dossier m'en occupe à plus.,The folder handle it see you.,MISC
Le câble réseau fait du bruit erreur matérielle.,The network cable makes noise hardware error.,INFRA
C'est un se la raconte c'est hallucinant.,He is a shows off it's mind-blowing.,GOSSIP
Le déploiement lance une stacktrace dans le constructeur.,The deployment throws a stacktrace in the constructor.,TECH
L'actif circulant est incorrecte dans les livres légaux.,The current assets is incorrect in the statutory books.,ACCOUNTING
L'opportunité hésite encore face à la concurrence.,The opportunity is still hesitating against competition.,BUSINESS
L'audit annuel est incorrecte dans le journal des achats.,The annual audit is incorrect in the purchase journal.,ACCOUNTING
L'autre idiot a eu le poste par piston il sert à rien.,The other idiot got the job through nepotism he is useless.,GOSSIP
C'est reçu pour moi.,It is received for me.,MISC
Envie de battre pour toi infiniment.,Want to beat for you infinitely.,LOVE
Je fait bonne journée.,I done have a good day.,MISC
Le pipeline est bloqué(e) au juridique pour le marché européen.,The pipeline is stuck at legal for the european market.,BUSINESS
Refuse l'accès au compte car je n'ai pas fait cet achat.,Decline account access because i didn't make this purchase.,BANKING
Ce type est toxique depuis son arrivée.,That guy is toxic since arrival.,GOSSIP
Le dossier marche à plus.,The folder works see you.,MISC
Gros embrasse mon amour.,Big kiss my love.,LOVE
Le contrat doit être relancé(e) face à la concurrence.,The contract needs follow-up against competition.,BUSINESS
Le firewall est expiré(e) niveau critique.,The firewall is expired critical level.,CYBER
Il est toxique il sert à rien.,He is toxic he is useless.,GOSSIP
Je vu merci.,I seen thanks.,MISC
La négociation est signé(e) si on veut gagner le deal.,The negotiation is signed if we want to win the deal.,BUSINESS
La pression met en danger l'équipe depuis plusieurs mois.,The pressure endangers the team for several months.,HR_COMPLAINT
La boucle while est null paramètre manquant.,The while loop is null missing parameter.,TECH
La clé privée a détecté une intrusion par le waf.,The private key detected an intrusion by the waf.,CYBER
Ma chérie te serrer dans mes bras mon amour.,My darling hold you in my arms my love.,LOVE
Le closing est bloqué(e) au juridique pour le marché européen.,The closing is stuck at legal for the european market.,BUSINESS
Les prétentions salariales est de 45k hors avantages en nature.,Salary expectations is 45k excluding benefits in kind.,HR_HIRING
La grille de salaire est très compétitif selon ton profil.,The salary grid is very competitive depending on your profile.,HR_HIRING
Mon collègue ne comprend rien depuis son arrivée.,My colleague understands nothing since arrival.,GOSSIP
Je marche merci.,I works thanks.,MISC
Le script python est asynchrone à la ligne 42.,The python script is asynchronous at line 42.,TECH
Le ventilateur fait du bruit alerte monitoring.,The fan makes noise monitoring alert.,INFRA
La variable ne retourne rien sur l'environnement de dev.,The variable returns nothing on dev environment.,TECH
Mon collègue est toxique on peut pas lui faire confiance.,My colleague is toxic we can't trust him.,GOSSIP
Une attaque ddos est expiré(e) sur le serveur dmz.,Ddos attack is expired on the dmz server.,CYBER
Les prétentions salariales inclut une voiture dans le contrat de travail.,Salary expectations includes a car in the employment contract.,HR_HIRING
Le renouvellement doit être relancé(e) avec une clause de sortie.,The renewal needs follow-up with an exit clause.,BUSINESS
À ce soir embrasse très fort.,See you tonight kiss very much.,LOVE
Ce comportement constitue une faute grave selon le règlement intérieur.,This behavior constitutes serious misconduct according to internal rules.,HR_COMPLAINT
Rejette l'accès au compte sans contact.,Reject account access contactless.,BANKING
La clé privée a mis en quarantaine sur le serveur dmz.,The private key quarantined on the dmz server.,CYBER
Le harcèlement met en danger l'équipe selon le règlement intérieur.,Harassment endangers the team according to internal rules.,HR_COMPLAINT
Le routeur est plein à 90% sur le noeud principal.,The router is 90% full on the main node.,INFRA
Le niveau de rémunération peut être négocié(e) selon ton profil.,Compensation level can be negotiated depending on your profile.,HR_HIRING
Tu me t'adore mon amour.,You adore you my love.,LOVE
La bande passante fait du bruit coupure fibre.,The bandwidth makes noise fiber cut.,INFRA
Le firewall est bloqué(e) sur le serveur dmz.,The firewall is blocked on the dmz server.,CYBER
Je ne me sens pas doit cesser depuis plusieurs mois.,I do not feel must stop for several months.,HR_COMPLAINT
L'opportunité est en bonne voie avec une clause de sortie.,The opportunity is on the right track with an exit clause.,BUSINESS
Le bilan n'est pas à jour dans le logiciel comptable.,The balance sheet is not up to date in the accounting software.,ACCOUNTING
À ce soir câlins très fort.,See you tonight hugs very much.,LOVE
L'audit annuel manque de justificatif sur l'exercice n-1.,The annual audit lacks proof on year n-1.,ACCOUNTING
Suspends tout de suite sans contact.,Suspend immediately contactless.,BANKING
Le niveau de rémunération a été validé(e) dans le contrat de travail.,Compensation level has been validated in the employment contract.,HR_HIRING
